id,customer_id,created_at,updated_at
1050,25,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1051,101,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1052,125,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1053,83,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1054,82,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1055,150,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1056,18,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1057,102,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1058,91,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1059,124,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1060,149,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1061,115,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1062,70,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1063,145,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1064,30,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1065,36,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1066,26,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1067,64,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1068,69,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1069,144,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1070,110,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1071,139,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1072,15,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1073,146,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1074,84,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1075,64,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1076,9,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1077,18,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1078,62,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1079,122,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1080,22,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1081,13,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1082,51,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1083,10,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1084,146,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1085,83,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1086,124,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1087,89,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1088,99,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1089,118,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1090,69,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1091,127,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1092,106,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1093,73,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1094,107,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1095,129,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1096,144,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1097,118,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1098,132,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1099,74,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1100,105,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1101,112,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1102,19,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1103,55,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1104,10,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1105,34,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1106,44,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1107,28,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1108,74,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1109,55,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1110,145,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1111,135,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1112,82,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1113,146,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1114,118,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1115,66,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1116,56,2022-10-21 01:45:47 UTC,2022-10-21 01:45:47 UTC
1117,95,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1118,93,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1119,147,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1120,90,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1121,41,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1122,66,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1123,133,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1124,113,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1125,69,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1126,8,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1127,20,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1128,6,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1129,87,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1130,65,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1131,145,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1132,99,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1133,28,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1134,142,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1135,137,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1136,97,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1137,13,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1138,58,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1139,17,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1140,57,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1141,65,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1142,51,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1143,144,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1144,114,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1145,114,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1146,46,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1147,62,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1148,13,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1149,140,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1150,66,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1151,101,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1152,71,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1153,131,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1154,30,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1155,137,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1156,80,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1157,147,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1158,58,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1159,11,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1160,99,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1161,10,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1162,126,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1163,73,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1164,130,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1165,29,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1166,12,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1167,141,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1168,112,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1169,84,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1170,58,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1171,38,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1172,53,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1173,23,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1174,52,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1175,44,2022-10-21 01:45:48 UTC,2022-10-21 01:45:48 UTC
1176,32,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1177,148,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1178,133,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1179,90,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1180,2,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1181,64,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1182,76,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1183,118,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1184,97,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1185,94,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1186,97,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1187,130,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1188,86,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1189,111,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1190,101,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1191,131,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1192,58,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1193,61,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1194,4,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1195,52,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1196,146,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1197,38,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1198,58,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1199,27,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1200,101,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1201,1,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1202,56,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1203,46,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1204,50,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1205,16,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1206,146,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1207,126,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1208,28,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1209,38,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1210,79,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1211,143,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1212,91,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1213,107,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1214,27,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1215,145,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1216,114,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1217,37,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1218,53,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1219,5,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1220,64,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1221,61,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1222,18,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1223,40,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1224,66,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1225,3,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1226,38,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1227,137,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1228,42,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1229,30,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1230,72,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1231,55,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1232,9,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1233,55,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1234,108,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1235,85,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1236,89,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1237,5,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1238,45,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1239,112,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1240,50,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1241,98,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1242,77,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1243,18,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1244,3,2022-10-21 01:45:49 UTC,2022-10-21 01:45:49 UTC
1245,28,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1246,102,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1247,90,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1248,16,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1249,103,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1250,38,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1251,131,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1252,127,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1253,6,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1254,1,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1255,3,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1256,80,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1257,95,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1258,19,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1259,71,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1260,30,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1261,7,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1262,89,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1263,143,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1264,25,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1265,45,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1266,89,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1267,128,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1268,11,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1269,26,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1270,60,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1271,70,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1272,37,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1273,72,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1274,23,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1275,25,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1276,6,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1277,92,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1278,139,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1279,132,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1280,145,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1281,148,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1282,91,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1283,94,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1284,52,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1285,89,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1286,89,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1287,16,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1288,99,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1289,109,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1290,68,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1291,3,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1292,37,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1293,100,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1294,112,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1295,138,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1296,92,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1297,18,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1298,95,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1299,51,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1300,86,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1301,129,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1302,101,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1303,41,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1304,143,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1305,148,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1306,59,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1307,98,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1308,64,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1309,77,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1310,122,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1311,109,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1312,5,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1313,119,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1314,83,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1315,144,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1316,88,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1317,13,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1318,38,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1319,64,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1320,141,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1321,146,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1322,90,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1323,20,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1324,41,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1325,34,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1326,59,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1327,14,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1328,44,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1329,67,2022-10-21 01:45:50 UTC,2022-10-21 01:45:50 UTC
1330,5,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1331,13,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1332,93,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1333,112,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1334,3,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1335,83,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1336,72,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1337,107,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1338,106,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1339,22,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1340,111,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1341,115,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1342,147,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1343,102,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1344,16,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1345,20,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1346,115,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1347,84,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1348,60,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1349,117,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1350,138,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1351,97,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1352,21,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1353,87,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1354,70,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1355,8,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1356,109,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1357,30,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1358,73,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1359,110,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1360,139,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1361,42,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1362,37,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1363,120,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1364,92,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1365,11,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1366,132,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1367,6,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1368,34,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1369,84,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1370,127,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1371,30,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1372,66,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1373,148,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1374,90,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1375,72,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1376,111,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1377,41,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1378,1,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1379,85,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1380,28,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1381,25,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1382,107,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1383,124,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1384,133,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1385,14,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1386,45,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1387,106,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1388,86,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1389,17,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1390,64,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1391,69,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1392,139,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1393,121,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1394,87,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1395,127,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1396,75,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1397,77,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1398,150,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1399,48,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1400,99,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1401,37,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1402,74,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1403,35,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1404,78,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1405,124,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1406,84,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
1407,37,2022-10-21 01:45:51 UTC,2022-10-21 01:45:51 UTC
